TF_Locus,Matrix_ID,Matrix_Type,Family
AT3G16870,TFmatrixID_0262,Inferred,GATA
AT3G16870,TF_motif_seq_0237,Direct,GATA
AT3G16870,TF_motif_seq_0243,Direct,GATA
AT3G16940,TF_motif_seq_0285,Direct,CAMTA
AT3G17609,TFmatrixID_0496,Inferred,bZIP
AT3G17730,TFmatrixID_1332,Direct,NAC
AT3G17730,TFmatrixID_0385,Inferred,NAC
AT3G17730,TFmatrixID_1325,Direct,NAC
AT3G18400,TFmatrixID_0395,Inferred,NAC
AT3G18400,TFmatrixID_0386,Inferred,NAC
AT3G18400,TFmatrixID_0393,Inferred,NAC
AT3G18400,TFmatrixID_0389,Inferred,NAC
AT3G18400,TFmatrixID_0388,Inferred,NAC
AT3G18400,TFmatrixID_1315,Direct,NAC
AT3G18400,TFmatrixID_0396,Inferred,NAC
AT3G18400,TFmatrixID_0390,Inferred,NAC
AT3G18400,TFmatrixID_0013,Direct,NAC
AT3G18400,TFmatrixID_0391,Inferred,NAC
AT3G18400,TFmatrixID_1286,Direct,NAC
AT3G18400,TFmatrixID_0394,Inferred,NAC
AT3G18550,TFmatrixID_0421,Inferred,TCP
AT3G18990,TFmatrixID_0644,Direct,B3
AT3G18990,TFmatrixID_0648,Direct,B3
AT3G19290,TFmatrixID_1533,Direct,bZIP
AT3G19290,TFmatrixID_0184,Inferred,bZIP
AT3G19290,TFmatrixID_0193,Inferred,bZIP
AT3G19290,TFmatrixID_0183,Inferred,bZIP
AT3G19290,TFmatrixID_0515,Inferred,bZIP
AT3G19290,TFmatrixID_0182,Inferred,bZIP
AT3G19290,TFmatrixID_1541,Direct,bZIP
AT3G19510,TFmatrixID_0285,Direct,HB-PHD
AT3G19580,TFmatrixID_0213,Direct,C2H2
AT3G20310,TFmatrixID_0706,Direct,ERF
AT3G20310,TFmatrixID_0077,Direct,ERF
AT3G20310,TFmatrixID_0660,Direct,ERF
AT3G20770,TFmatrixID_0256,Direct,EIL
AT3G20770,TFmatrixID_1015,Direct,EIL
AT3G20770,TFmatrixID_1014,Direct,EIL
AT3G20840,TFmatrixID_0516,Inferred,AP2
AT3G20840,TFmatrixID_0780,Direct,AP2
AT3G20840,TFmatrixID_0769,Direct,AP2
AT3G20840,TFmatrixID_0539,Inferred,AP2
AT3G20910,TF_motif_seq_0257,Direct,NF-YA
AT3G21175,TFmatrixID_0937,Direct,GATA
AT3G21175,TF_motif_seq_0237,Direct,GATA
AT3G21175,TF_motif_seq_0243,Direct,GATA
AT3G21175,TFmatrixID_0936,Direct,GATA
AT3G21175,TFmatrixID_0263,Direct,GATA
AT3G21270,TFmatrixID_0235,Direct,Dof
AT3G21270,TF_motif_seq_0239,Direct,Dof
AT3G21890,TFmatrixID_1371,Direct,NA
AT3G22170,TF_motif_seq_0359,Direct,FAR1
AT3G22170,TFmatrixID_0502,Direct,FAR1
AT3G22760,TFmatrixID_1002,Direct,CPP
AT3G22760,TFmatrixID_1528,Direct,CPP
AT3G22760,TFmatrixID_1001,Direct,CPP
AT3G22760,TFmatrixID_0226,Direct,CPP
AT3G22780,TFmatrixID_1005,Direct,CPP
AT3G22780,TFmatrixID_0226,Inferred,CPP
AT3G22830,TF_motif_seq_0010,Direct,HSF
AT3G22830,TFmatrixID_1097,Direct,HSF
AT3G22830,TFmatrixID_1095,Direct,HSF
AT3G23210,TFmatrixID_0811,Direct,bHLH
AT3G23210,TFmatrixID_0813,Direct,bHLH
AT3G23210,TFmatrixID_0165,Direct,bHLH
AT3G23220,TFmatrixID_0777,Direct,ERF
AT3G23220,TFmatrixID_0512,Inferred,ERF
AT3G23220,TFmatrixID_0102,Inferred,ERF
AT3G23220,TFmatrixID_0113,Inferred,ERF
AT3G23220,TFmatrixID_0068,Inferred,ERF
AT3G23220,TFmatrixID_0082,Inferred,ERF
AT3G23220,TFmatrixID_0741,Direct,ERF
AT3G23220,TFmatrixID_0079,Inferred,ERF
AT3G23220,TFmatrixID_0071,Inferred,ERF
AT3G23220,TFmatrixID_0101,Inferred,ERF
AT3G23220,TFmatrixID_0078,Inferred,ERF
AT3G23220,TFmatrixID_0054,Inferred,ERF
AT3G23230,TFmatrixID_0078,Direct,ERF
AT3G23240,TFmatrixID_0720,Direct,ERF
AT3G23240,TFmatrixID_0079,Direct,ERF
AT3G23240,TF_motif_seq_0227,Direct,ERF
AT3G23240,TFmatrixID_0039,Direct,ERF
AT3G23240,TFmatrixID_0748,Direct,ERF
AT3G23240,TFmatrixID_0512,Direct,ERF
AT3G23250,TFmatrixID_1212,Direct,MYB
AT3G23250,TFmatrixID_0519,Direct,MYB
AT3G23690,TFmatrixID_0177,Inferred,bHLH
AT3G23690,TFmatrixID_0179,Inferred,bHLH
AT3G23690,TFmatrixID_0174,Inferred,bHLH
AT3G23690,TFmatrixID_0163,Inferred,bHLH
AT3G23690,TFmatrixID_0161,Inferred,bHLH
AT3G23690,TFmatrixID_0169,Inferred,bHLH
AT3G23690,TFmatrixID_0822,Direct,bHLH
AT3G24050,TFmatrixID_0264,Direct,GATA
AT3G24050,TF_motif_seq_0243,Direct,GATA
AT3G24050,TF_motif_seq_0237,Direct,GATA
AT3G24050,TFmatrixID_0931,Direct,GATA
AT3G24050,TFmatrixID_0933,Direct,GATA
AT3G24120,TFmatrixID_1020,Direct,G2-like
AT3G24120,TFmatrixID_0345,Direct,G2-like
AT3G24120,TFmatrixID_1022,Direct,G2-like
AT3G24520,TFmatrixID_0046,Direct,HSF
AT3G24520,TF_motif_seq_0010,Direct,HSF
AT3G24520,TFmatrixID_1100,Direct,HSF
AT3G24520,TFmatrixID_0045,Direct,HSF
AT3G24520,TFmatrixID_1099,Direct,HSF
AT3G24650,TFmatrixID_0509,Direct,B3
AT3G25730,TFmatrixID_0127,Direct,RAV
AT3G25730,TFmatrixID_0126,Direct,RAV
AT3G25790,TFmatrixID_0337,Inferred,G2-like
AT3G25790,TFmatrixID_0338,Inferred,G2-like
AT3G25990,TFmatrixID_1431,Direct,Trihelix
AT3G25990,TFmatrixID_0306,Direct,Trihelix
AT3G25990,TFmatrixID_1442,Direct,Trihelix
AT3G26620,TFmatrixID_1121,Direct,LBD
AT3G26620,TFmatrixID_1123,Direct,LBD
AT3G26744,TF_motif_seq_0302,Direct,bHLH
AT3G26790,TFmatrixID_0510,Direct,B3
AT3G26790,TFmatrixID_0645,Direct,B3
AT3G27010,TF_motif_seq_0251,Direct,TCP
AT3G27010,TFmatrixID_0424,Direct,TCP
AT3G27010,TFmatrixID_1412,Direct,TCP
AT3G27010,TFmatrixID_1405,Direct,TCP
AT3G27010,TF_motif_seq_0331,Direct,TCP
AT3G27785,TFmatrixID_1217,Direct,MYB
AT3G27785,TFmatrixID_1173,Direct,MYB
AT3G27810,TFmatrixID_0360,Inferred,MYB
AT3G28910,TFmatrixID_1199,Direct,MYB
AT3G28910,TFmatrixID_1189,Direct,MYB
AT3G28910,TFmatrixID_0346,Inferred,MYB
AT3G28920,TFmatrixID_1507,Direct,ZF-HD
AT3G28920,TFmatrixID_1513,Direct,ZF-HD
AT3G29035,TFmatrixID_0391,Inferred,NAC
AT3G29035,TFmatrixID_0388,Inferred,NAC
AT3G29035,TFmatrixID_0386,Inferred,NAC
AT3G29035,TFmatrixID_0396,Inferred,NAC
AT3G29035,TFmatrixID_0395,Inferred,NAC
AT3G29035,TFmatrixID_0393,Inferred,NAC
AT3G29035,TFmatrixID_0389,Inferred,NAC
AT3G29035,TFmatrixID_0390,Inferred,NAC
AT3G29035,TFmatrixID_0394,Inferred,NAC
AT3G30210,TFmatrixID_1191,Direct,MYB
AT3G30260,TFmatrixID_0529,Inferred,MIKC_MADS
AT3G30260,TFmatrixID_0536,Inferred,MIKC_MADS
AT3G30260,TFmatrixID_0481,Inferred,MIKC_MADS
AT3G30260,TFmatrixID_0470,Inferred,MIKC_MADS
AT3G30260,TFmatrixID_0499,Inferred,MIKC_MADS
AT3G30260,TFmatrixID_0493,Inferred,MIKC_MADS
AT3G30260,TFmatrixID_0508,Inferred,MIKC_MADS
AT3G30530,TFmatrixID_0875,Direct,bZIP
AT3G30530,TFmatrixID_0873,Direct,bZIP
AT3G42860,TFmatrixID_1503,Direct,NA
AT3G45150,TFmatrixID_1420,Direct,TCP
AT3G45150,TFmatrixID_0617,Direct,TCP
AT3G45150,TFmatrixID_1406,Direct,TCP
AT3G45150,TFmatrixID_0532,Direct,TCP
AT3G45170,TFmatrixID_0271,Inferred,GATA
AT3G45170,TFmatrixID_0265,Inferred,GATA
AT3G45170,TFmatrixID_0938,Direct,GATA
AT3G45260,TFmatrixID_1526,Direct,C2H2
AT3G45610,TFmatrixID_0900,Direct,Dof
AT3G45610,TFmatrixID_0236,Direct,Dof
AT3G45610,TF_motif_seq_0239,Direct,Dof
AT3G45610,TFmatrixID_0899,Direct,Dof
AT3G46070,TFmatrixID_0979,Direct,C2H2
AT3G46070,TFmatrixID_0215,Inferred,C2H2
AT3G46070,TFmatrixID_0216,Inferred,C2H2
AT3G46070,TFmatrixID_0214,Inferred,C2H2
AT3G46080,TFmatrixID_0215,Inferred,C2H2
AT3G46080,TFmatrixID_0214,Inferred,C2H2
AT3G46080,TFmatrixID_0216,Inferred,C2H2
AT3G46090,TFmatrixID_0214,Direct,C2H2
AT3G46590,TFmatrixID_1262,Direct,NA
AT3G46590,TFmatrixID_1268,Direct,NA
AT3G46640,TFmatrixID_1651,Direct,G2-like
AT3G46640,TFmatrixID_0354,Inferred,G2-like
AT3G46640,TFmatrixID_1631,Direct,G2-like
AT3G46640,TFmatrixID_1650,Direct,G2-like
AT3G46640,TFmatrixID_1652,Direct,G2-like
AT3G46640,TFmatrixID_1649,Direct,G2-like
AT3G46640,TFmatrixID_1634,Direct,G2-like
AT3G46640,TFmatrixID_1644,Direct,G2-like
AT3G46640,TFmatrixID_1645,Direct,G2-like
AT3G46640,TFmatrixID_1632,Direct,G2-like
AT3G46640,TFmatrixID_1648,Direct,G2-like
AT3G46640,TFmatrixID_1630,Direct,G2-like
AT3G46640,TFmatrixID_1647,Direct,G2-like
AT3G46640,TFmatrixID_1639,Direct,G2-like
AT3G46640,TFmatrixID_1635,Direct,G2-like
AT3G46640,TFmatrixID_1636,Direct,G2-like
AT3G46640,TFmatrixID_1633,Direct,G2-like
AT3G46640,TFmatrixID_1638,Direct,G2-like
AT3G46640,TFmatrixID_1629,Direct,G2-like
AT3G46640,TFmatrixID_1640,Direct,G2-like
AT3G46640,TFmatrixID_1643,Direct,G2-like
AT3G46640,TFmatrixID_1646,Direct,G2-like
AT3G46640,TFmatrixID_1642,Direct,G2-like
AT3G46640,TFmatrixID_1637,Direct,G2-like
AT3G46640,TFmatrixID_1641,Direct,G2-like
AT3G47500,TFmatrixID_0913,Direct,Dof
AT3G47500,TFmatrixID_0237,Direct,Dof
AT3G47500,TFmatrixID_0904,Direct,Dof
AT3G47500,TF_motif_seq_0239,Direct,Dof
AT3G47600,TFmatrixID_1206,Direct,MYB
AT3G47600,TFmatrixID_0346,Direct,MYB
AT3G47620,TFmatrixID_1416,Direct,TCP
AT3G48160,TFmatrixID_1010,Direct,E2F/DP
AT3G48160,TFmatrixID_0251,Direct,E2F/DP
AT3G48160,TFmatrixID_1012,Direct,E2F/DP
AT3G49530,TFmatrixID_1334,Direct,NAC
AT3G49530,TFmatrixID_1678,Direct,NAC
AT3G49530,TFmatrixID_1681,Direct,NAC
AT3G49530,TFmatrixID_1322,Direct,NAC
AT3G49530,TFmatrixID_0384,Inferred,NAC
AT3G49530,TFmatrixID_1676,Direct,NAC
AT3G49530,TFmatrixID_1680,Direct,NAC
AT3G49530,TFmatrixID_1675,Direct,NAC
AT3G49530,TFmatrixID_1673,Direct,NAC
AT3G49530,TFmatrixID_1682,Direct,NAC
AT3G49530,TFmatrixID_1679,Direct,NAC
AT3G49530,TFmatrixID_1674,Direct,NAC
AT3G49530,TFmatrixID_1677,Direct,NAC
AT3G49690,TFmatrixID_0521,Direct,MYB
AT3G49850,TFmatrixID_0363,Inferred,MYB_related
AT3G49930,TFmatrixID_0981,Direct,C2H2
AT3G49930,TFmatrixID_0211,Inferred,C2H2
AT3G49930,TFmatrixID_0213,Inferred,C2H2
AT3G49930,TFmatrixID_0219,Inferred,C2H2
AT3G50060,TFmatrixID_1142,Direct,MYB
AT3G50060,TFmatrixID_0520,Direct,MYB
AT3G50060,TFmatrixID_0347,Direct,MYB
AT3G50060,TFmatrixID_1226,Direct,MYB
AT3G50260,TFmatrixID_0668,Direct,ERF
AT3G50260,TFmatrixID_0654,Direct,ERF
AT3G50260,TFmatrixID_0121,Inferred,ERF
AT3G50330,TFmatrixID_0177,Inferred,bHLH
AT3G50410,TF_motif_seq_0239,Direct,Dof
AT3G50410,TFmatrixID_0895,Direct,Dof
AT3G50700,TFmatrixID_1539,Direct,C2H2
AT3G50700,TFmatrixID_0982,Direct,C2H2
AT3G50700,TFmatrixID_0965,Direct,C2H2
AT3G50870,TF_motif_seq_0237,Direct,GATA
AT3G50870,TF_motif_seq_0243,Direct,GATA
AT3G51060,TFmatrixID_0615,Direct,SRS
AT3G51060,TFmatrixID_0614,Direct,SRS
AT3G51080,TFmatrixID_0265,Direct,GATA
AT3G51080,TFmatrixID_0939,Direct,GATA
AT3G51470,TFmatrixID_1006,Direct,NA
AT3G51910,TF_motif_seq_0010,Direct,HSF
AT3G52440,TFmatrixID_0892,Direct,Dof
AT3G52440,TFmatrixID_0917,Direct,Dof
AT3G53200,TFmatrixID_1170,Direct,MYB
AT3G53200,TFmatrixID_1179,Direct,MYB
AT3G53340,TF_motif_seq_0257,Direct,NF-YB
AT3G53600,TFmatrixID_0215,Direct,C2H2
AT3G53600,TFmatrixID_0635,Direct,C2H2
AT3G54320,TFmatrixID_0516,Inferred,AP2
AT3G54320,TFmatrixID_0539,Inferred,AP2
AT3G54340,TFmatrixID_0501,Direct,MIKC_MADS
AT3G54430,TF_motif_seq_0355,Direct,SRS
AT3G54620,TFmatrixID_0198,Inferred,bZIP
AT3G54620,TF_motif_seq_0240,Direct,bZIP
AT3G54620,TFmatrixID_0203,Inferred,bZIP
AT3G54620,TF_motif_seq_0019,Direct,bZIP
AT3G54810,TF_motif_seq_0243,Direct,GATA
AT3G54810,TFmatrixID_0266,Direct,GATA
AT3G54810,TF_motif_seq_0237,Direct,GATA
AT3G54990,TFmatrixID_0498,Direct,AP2
AT3G55370,TFmatrixID_0901,Direct,Dof
AT3G55370,TFmatrixID_0919,Direct,Dof
AT3G55370,TF_motif_seq_0239,Direct,Dof
AT3G56400,TFmatrixID_0464,Inferred,WRKY
AT3G56400,TFmatrixID_0443,Inferred,WRKY
AT3G56400,TFmatrixID_0463,Inferred,WRKY
AT3G56400,TF_motif_seq_0339,Direct,WRKY
AT3G56400,TF_motif_seq_0270,Direct,WRKY
AT3G56400,TFmatrixID_0457,Inferred,WRKY
AT3G56400,TFmatrixID_0452,Inferred,WRKY
AT3G56400,TFmatrixID_0453,Inferred,WRKY
AT3G56400,TFmatrixID_1463,Direct,WRKY
AT3G56400,TFmatrixID_0459,Inferred,WRKY
AT3G56400,TFmatrixID_0460,Inferred,WRKY
AT3G56400,TFmatrixID_0456,Inferred,WRKY
AT3G56400,TFmatrixID_0442,Inferred,WRKY
AT3G56400,TFmatrixID_0468,Inferred,WRKY
AT3G56400,TFmatrixID_0454,Inferred,WRKY
AT3G56400,TFmatrixID_0461,Inferred,WRKY
AT3G56400,TFmatrixID_0444,Inferred,WRKY
AT3G56660,TFmatrixID_0189,Inferred,bZIP
AT3G56850,TFmatrixID_0848,Direct,bZIP
AT3G56850,TFmatrixID_1540,Direct,bZIP
AT3G56850,TFmatrixID_1529,Direct,bZIP
AT3G56850,TFmatrixID_0863,Direct,bZIP
AT3G57230,TFmatrixID_0529,Inferred,MIKC_MADS
AT3G57230,TFmatrixID_0499,Inferred,MIKC_MADS
AT3G57230,TFmatrixID_1138,Direct,MIKC_MADS
AT3G57230,TFmatrixID_1133,Direct,MIKC_MADS
AT3G57230,TFmatrixID_0493,Inferred,MIKC_MADS
AT3G57230,TFmatrixID_0508,Inferred,MIKC_MADS
AT3G57230,TFmatrixID_0536,Inferred,MIKC_MADS
AT3G57230,TFmatrixID_0470,Inferred,MIKC_MADS
AT3G57390,TFmatrixID_0470,Inferred,MIKC_MADS
AT3G57390,TFmatrixID_0499,Inferred,MIKC_MADS
AT3G57390,TFmatrixID_0503,Inferred,MIKC_MADS
AT3G57390,TFmatrixID_0469,Inferred,MIKC_MADS
AT3G57390,TFmatrixID_0493,Inferred,MIKC_MADS
AT3G57390,TFmatrixID_0536,Inferred,MIKC_MADS
AT3G57390,TFmatrixID_0508,Inferred,MIKC_MADS
AT3G57390,TFmatrixID_0529,Inferred,MIKC_MADS
AT3G57390,TFmatrixID_0538,Inferred,MIKC_MADS
AT3G57390,TFmatrixID_0537,Inferred,MIKC_MADS
AT3G57390,TFmatrixID_0500,Inferred,MIKC_MADS
AT3G57600,TFmatrixID_0066,Inferred,ERF
AT3G57600,TFmatrixID_0770,Direct,ERF
AT3G57600,TFmatrixID_0100,Inferred,ERF
AT3G57600,TFmatrixID_0067,Inferred,ERF
AT3G57600,TFmatrixID_0487,Inferred,ERF
AT3G57600,TF_motif_seq_0292,Direct,ERF
AT3G57800,TFmatrixID_0169,Inferred,bHLH
AT3G57800,TFmatrixID_0163,Inferred,bHLH
AT3G57800,TFmatrixID_0174,Inferred,bHLH
AT3G57800,TFmatrixID_0179,Inferred,bHLH
AT3G57800,TFmatrixID_0161,Inferred,bHLH
AT3G57920,TFmatrixID_0407,Inferred,SBP
AT3G57920,TFmatrixID_0401,Inferred,SBP
AT3G57920,TFmatrixID_0409,Inferred,SBP
AT3G57920,TFmatrixID_0399,Inferred,SBP
AT3G57920,TFmatrixID_0411,Inferred,SBP
AT3G57920,TFmatrixID_1395,Direct,SBP
AT3G57920,TFmatrixID_0410,Inferred,SBP
AT3G57920,TFmatrixID_0403,Inferred,SBP
AT3G57920,TFmatrixID_0402,Inferred,SBP
AT3G57920,TF_motif_seq_0508,Direct,SBP
AT3G57920,TFmatrixID_0523,Inferred,SBP
AT3G57920,TFmatrixID_0400,Inferred,SBP
AT3G57920,TFmatrixID_1387,Direct,SBP
AT3G57920,TFmatrixID_0522,Inferred,SBP
AT3G57920,TFmatrixID_0531,Inferred,SBP
AT3G57920,TFmatrixID_0408,Inferred,SBP
AT3G57920,TFmatrixID_0405,Inferred,SBP
AT3G57920,TFmatrixID_0398,Inferred,SBP
AT3G58630,TFmatrixID_1436,Direct,Trihelix
AT3G58630,TFmatrixID_1435,Direct,Trihelix
AT3G58710,TFmatrixID_0445,Inferred,WRKY
AT3G58710,TFmatrixID_0447,Inferred,WRKY
AT3G58710,TFmatrixID_0450,Inferred,WRKY
AT3G58710,TFmatrixID_0462,Inferred,WRKY
AT3G58710,TFmatrixID_0454,Inferred,WRKY
AT3G58710,TF_motif_seq_0339,Direct,WRKY
AT3G58710,TFmatrixID_0448,Inferred,WRKY
AT3G58710,TFmatrixID_0464,Inferred,WRKY
AT3G58710,TFmatrixID_0453,Inferred,WRKY
AT3G58710,TFmatrixID_0446,Inferred,WRKY
AT3G58710,TF_motif_seq_0270,Direct,WRKY
AT3G58710,TFmatrixID_0463,Inferred,WRKY
AT3G58710,TFmatrixID_0468,Inferred,WRKY
AT3G58710,TFmatrixID_0455,Inferred,WRKY
AT3G58710,TFmatrixID_0460,Inferred,WRKY
AT3G58710,TFmatrixID_0457,Inferred,WRKY
AT3G58710,TFmatrixID_0452,Inferred,WRKY
AT3G58710,TFmatrixID_0466,Inferred,WRKY
AT3G58710,TFmatrixID_0456,Inferred,WRKY
AT3G58710,TFmatrixID_0461,Inferred,WRKY
AT3G58710,TFmatrixID_0444,Inferred,WRKY
AT3G58710,TFmatrixID_0458,Inferred,WRKY
AT3G58710,TFmatrixID_0442,Inferred,WRKY
AT3G58780,TFmatrixID_0530,Direct,MIKC_MADS
AT3G59060,TFmatrixID_0507,Direct,bHLH
AT3G60030,TFmatrixID_0405,Direct,SBP
AT3G60030,TF_motif_seq_0508,Direct,SBP
AT3G60390,TFmatrixID_0286,Direct,HD-ZIP
AT3G60490,TFmatrixID_0080,Inferred,ERF
AT3G60490,TFmatrixID_0088,Inferred,ERF
AT3G60490,TFmatrixID_0086,Inferred,ERF
AT3G60490,TFmatrixID_0084,Inferred,ERF
AT3G60490,TFmatrixID_0747,Direct,ERF
AT3G60490,TFmatrixID_0678,Direct,ERF
AT3G60490,TFmatrixID_0121,Inferred,ERF
AT3G60490,TFmatrixID_0085,Inferred,ERF
AT3G60530,TFmatrixID_0932,Direct,GATA
AT3G60530,TF_motif_seq_0243,Direct,GATA
AT3G60530,TF_motif_seq_0237,Direct,GATA
AT3G60530,TFmatrixID_0267,Direct,GATA
AT3G60580,TFmatrixID_0213,Inferred,C2H2
AT3G60580,TFmatrixID_0952,Direct,C2H2
AT3G60580,TFmatrixID_0211,Inferred,C2H2
AT3G60580,TFmatrixID_0219,Inferred,C2H2
AT3G61120,TFmatrixID_0469,Inferred,MIKC_MADS
AT3G61120,TFmatrixID_0481,Inferred,MIKC_MADS
AT3G61120,TFmatrixID_0470,Inferred,MIKC_MADS
AT3G61120,TFmatrixID_0493,Inferred,MIKC_MADS
AT3G61120,TFmatrixID_0530,Inferred,MIKC_MADS
AT3G61120,TFmatrixID_0508,Inferred,MIKC_MADS
AT3G61120,TFmatrixID_0538,Inferred,MIKC_MADS
AT3G61120,TFmatrixID_1136,Direct,MIKC_MADS
AT3G61120,TFmatrixID_0499,Inferred,MIKC_MADS
AT3G61120,TFmatrixID_0537,Inferred,MIKC_MADS
AT3G61120,TFmatrixID_0536,Inferred,MIKC_MADS
AT3G61120,TFmatrixID_0529,Inferred,MIKC_MADS
AT3G61150,TFmatrixID_1084,Direct,HD-ZIP
AT3G61150,TFmatrixID_0280,Inferred,HD-ZIP
AT3G61150,TFmatrixID_0290,Inferred,HD-ZIP
AT3G61150,TFmatrixID_1074,Direct,HD-ZIP
AT3G61150,TFmatrixID_0288,Inferred,HD-ZIP
AT3G61250,TFmatrixID_1200,Direct,MYB
AT3G61630,TFmatrixID_0107,Inferred,ERF
AT3G61630,TFmatrixID_0078,Inferred,ERF
AT3G61630,TFmatrixID_0067,Inferred,ERF
AT3G61630,TFmatrixID_0082,Inferred,ERF
AT3G61630,TFmatrixID_0087,Inferred,ERF
AT3G61630,TFmatrixID_0056,Inferred,ERF
AT3G61630,TFmatrixID_0103,Inferred,ERF
AT3G61630,TFmatrixID_0113,Inferred,ERF
AT3G61630,TFmatrixID_0083,Inferred,ERF
AT3G61630,TFmatrixID_0100,Inferred,ERF
AT3G61630,TFmatrixID_0060,Inferred,ERF
AT3G61830,TF_motif_seq_0335,Direct,ARF
AT3G61850,TF_motif_seq_0239,Direct,Dof
AT3G61890,TFmatrixID_0025,Direct,HD-ZIP
AT3G61890,TFmatrixID_0287,Direct,HD-ZIP
AT3G61910,TFmatrixID_1667,Direct,NAC
AT3G61910,TFmatrixID_1672,Direct,NAC
AT3G61910,TFmatrixID_1665,Direct,NAC
AT3G61910,TFmatrixID_1670,Direct,NAC
AT3G61910,TFmatrixID_0383,Inferred,NAC
AT3G61910,TFmatrixID_0397,Inferred,NAC
AT3G61910,TFmatrixID_1664,Direct,NAC
AT3G61910,TFmatrixID_1669,Direct,NAC
AT3G61910,TFmatrixID_1663,Direct,NAC
AT3G61910,TFmatrixID_1666,Direct,NAC
AT3G61910,TFmatrixID_1671,Direct,NAC
AT3G61910,TFmatrixID_0392,Inferred,NAC
AT3G61910,TFmatrixID_1668,Direct,NAC
AT3G62340,TFmatrixID_0442,Inferred,WRKY
AT3G62340,TFmatrixID_0448,Inferred,WRKY
AT3G62340,TFmatrixID_0450,Inferred,WRKY
AT3G62340,TFmatrixID_0466,Inferred,WRKY
AT3G62340,TFmatrixID_0456,Inferred,WRKY
AT3G62340,TFmatrixID_0443,Inferred,WRKY
AT3G62340,TFmatrixID_0452,Inferred,WRKY
AT3G62340,TFmatrixID_0464,Inferred,WRKY
AT3G62340,TFmatrixID_0463,Inferred,WRKY
AT3G62340,TFmatrixID_0462,Inferred,WRKY
AT3G62340,TFmatrixID_0461,Inferred,WRKY
AT3G62340,TFmatrixID_0455,Inferred,WRKY
AT3G62340,TFmatrixID_0468,Inferred,WRKY
AT3G62340,TFmatrixID_0445,Inferred,WRKY
AT3G62340,TFmatrixID_0453,Inferred,WRKY
AT3G62340,TFmatrixID_0447,Inferred,WRKY
AT3G62340,TFmatrixID_0458,Inferred,WRKY
AT3G62340,TFmatrixID_0454,Inferred,WRKY
AT3G62340,TFmatrixID_0444,Inferred,WRKY
AT3G62340,TFmatrixID_0457,Inferred,WRKY
AT3G62340,TFmatrixID_0446,Inferred,WRKY
AT3G62340,TFmatrixID_0460,Inferred,WRKY
AT3G62340,TFmatrixID_0459,Inferred,WRKY
AT3G62420,TFmatrixID_0833,Direct,bZIP
AT3G62420,TFmatrixID_0841,Direct,bZIP
AT3G63350,TF_motif_seq_0010,Direct,HSF
AT4G00050,TFmatrixID_0166,Direct,bHLH
AT4G00180,TFmatrixID_0413,Inferred,YABBY
AT4G00220,TFmatrixID_1542,Direct,LBD
AT4G00220,TFmatrixID_1537,Direct,LBD
AT4G00238,TFmatrixID_0415,Direct,GeBP
AT4G00250,TFmatrixID_1050,Direct,GeBP
AT4G00250,TFmatrixID_0415,Inferred,GeBP
AT4G00270,TFmatrixID_0416,Direct,GeBP
AT4G00390,TFmatrixID_1553,Direct,GeBP
AT4G00730,TFmatrixID_1068,Direct,HD-ZIP
AT4G00730,TFmatrixID_1064,Direct,HD-ZIP
AT4G00730,TFmatrixID_0288,Direct,HD-ZIP
AT4G00940,TF_motif_seq_0239,Direct,Dof
AT4G01120,TF_motif_seq_0424,Direct,bZIP
AT4G01120,TFmatrixID_0192,Direct,bZIP
AT4G01250,TFmatrixID_1451,Direct,WRKY
AT4G01250,TFmatrixID_1443,Direct,WRKY
AT4G01250,TFmatrixID_0454,Direct,WRKY
AT4G01250,TF_motif_seq_0270,Direct,WRKY
AT4G01250,TF_motif_seq_0339,Direct,WRKY
AT4G01280,TFmatrixID_0320,Inferred,MYB_related
AT4G01280,TFmatrixID_1249,Direct,MYB_related
AT4G01280,TFmatrixID_1522,Direct,MYB_related
AT4G01280,TFmatrixID_0364,Inferred,MYB_related
AT4G01280,TFmatrixID_1243,Direct,MYB_related
AT4G01500,TFmatrixID_0646,Direct,B3
AT4G01540,TFmatrixID_1331,Direct,NAC
AT4G01540,TFmatrixID_1296,Direct,NAC
AT4G01550,TFmatrixID_1327,Direct,NAC
AT4G01680,TFmatrixID_1156,Direct,MYB
AT4G01680,TFmatrixID_0593,Direct,MYB
AT4G01680,TFmatrixID_1214,Direct,MYB
AT4G01680,TFmatrixID_0592,Direct,MYB
AT4G01720,TF_motif_seq_0339,Direct,WRKY
AT4G01720,TF_motif_seq_0270,Direct,WRKY
AT4G01720,TFmatrixID_1489,Direct,WRKY
AT4G01720,TFmatrixID_1500,Direct,WRKY
AT4G01720,TFmatrixID_0455,Direct,WRKY
AT4G02590,TFmatrixID_0177,Inferred,bHLH
AT4G02640,TF_motif_seq_0019,Direct,bZIP
AT4G02640,TF_motif_seq_0240,Direct,bZIP
AT4G02640,TF_motif_seq_0088,Direct,bZIP
AT4G02670,TFmatrixID_0485,Inferred,C2H2
AT4G04450,TFmatrixID_0450,Inferred,WRKY
AT4G04450,TFmatrixID_0447,Inferred,WRKY
AT4G04450,TFmatrixID_0448,Inferred,WRKY
AT4G04450,TFmatrixID_0464,Inferred,WRKY
AT4G04450,TFmatrixID_0461,Inferred,WRKY
AT4G04450,TFmatrixID_0463,Inferred,WRKY
